date,units_forecast,units_lower,units_upper,revenue_forecast,revenue_lower,revenue_upper
2018-11-06,1246.7979112546436,908.9050434734447,1580.0783270836503,26039.642195955137,18741.736021847213,32906.4936476741
2018-11-07,1332.6795189719337,981.0413121707651,1660.71884023561,28127.035336928988,20922.62448345572,35024.94789543729
2018-11-08,1419.882101815664,1088.8779368636372,1738.270672548081,29582.40395986558,22206.49121364102,36891.96486827812
2018-11-09,1746.3756198720162,1416.9019294574193,2084.3014637798233,36265.23276701299,28973.369572426353,43183.99102204972
2018-11-10,2191.374914720682,1844.8596669811695,2546.5837894677616,44492.54029023806,36683.543471514786,51608.014697575265
2018-11-11,2251.700663655354,1917.5986743220164,2563.9166812562985,45639.47076300071,38332.77363733628,52385.1366369668
2018-11-12,1446.0603274991804,1140.7560998694682,1763.9291679381122,30464.68540871402,23608.570416261373,37916.48730131919
2018-11-13,1287.4341214933054,970.2910693412083,1645.3937983326364,27033.146768389648,19749.516601338884,34752.178685953746
2018-11-14,1359.4911247960015,1029.6529626387967,1676.64579229717,28835.107439033876,21623.285784056065,36009.30385146019
2018-11-15,1433.6246308500713,1099.9094699841773,1771.0111741641372,30015.134872285224,22466.47056552503,36544.71597366982
2018-11-16,1748.1039134788005,1413.9060230283042,2072.5085216789425,36439.02092297311,29871.906013186934,43509.98870355453
2018-11-17,2182.421892765846,1848.262145484524,2498.815038515291,44429.80154284957,37447.55694613549,51391.3127791114
2018-11-18,2233.649955456523,1885.6810254482498,2562.9985562545994,45368.21141722275,37934.64455391848,52960.52064638222
2018-11-19,1420.7133096887942,1085.5876369495136,1760.6625320393293,30017.945551620152,23191.17609070278,36988.30994803938
2018-11-20,1256.772028771292,956.6737900123549,1596.7456720319767,26448.3244899358,19564.095995721906,33775.79705983753
2018-11-21,1325.6330107739398,997.4529056853132,1667.2887945809266,28153.177383715098,21408.057616131617,35356.223167526405
2018-11-22,1398.782050890492,1086.3763349754784,1736.5402475933024,29279.777130999526,22256.553515762615,36495.05441970231
2018-11-23,1714.5332774069873,1384.9675062012875,2031.7999969604248,35695.67849983854,28383.483905403224,42967.03265399336
2018-11-24,2152.3754908126557,1812.3092897319655,2475.966457688583,43724.68645793019,36166.311324194015,51169.966874762096
2018-11-25,2209.326694528942,1892.6677080493282,2524.902497989524,44747.280887332636,37667.845018158376,52411.60240954859
2018-11-26,1404.2102081956796,1101.1274606215054,1710.0452063117227,29525.870590531194,22521.702847664135,36798.935982017305
2018-11-27,1250.037506505118,931.7115865002432,1580.8438551591983,26127.47366227502,18672.11783198483,33451.18286883212
